"","PRICE","BUILD_YEAR","CBD_DIST","NEAREST_STN_DIST","NEAREST_SCH_DIST","Precio_M2_total","SEG_BUILD_YEAR","SEG_CBD_DIST","SEG_NEAREST_STN_DIST","SEG_NEAREST_SCH_DIST","SEG_Precio_M2_total","SEG_Precio"
"17469",450,2010,17.3,2,1.83816671365633,903.614457831325,"2010","10-19","2-3","2-3","501-1000","<=500"
"17470",793,2008,27.9,2.3,3.20137889957353,1411.03202846975,"2010","20-29","2-3","4-5","1001-2000","751-1000"
"17471",425,2007,35.3,3.2,1.24681711207801,1103.8961038961,"2010","30-39","4-5","2-3","1001-2000","<=500"
"17472",510,2005,17.7,4.6,2.22789690104576,850,"2010","10-19","4-5","2-3","501-1000","501-750"
"17473",250,1990,3.8,3.1,1.23421814048135,458.715596330275,"2000","3-9","4-5","2-3","2-500","<=500"
"17475",445,2006,33,1.6,0.665552699661897,671.191553544495,"2010","30-39","2-3","<=1","501-1000","<=500"
"17477",395,1993,13.4,6.1,1.68021049596113,699.115044247788,"2000","10-19","6-10","2-3","501-1000","<=500"
"17478",425,2015,32.4,8.6,2.33858355672733,775.547445255474,"2015>=","30-39","6-10","2-3","501-1000","<=500"
"17479",460,1975,10.9,2.6,1.25693646500682,668.604651162791,"80's","10-19","2-3","2-3","501-1000","<=500"
"17480",425,1970,13.2,0.771,1.48494588207436,490.196078431373,"80's","10-19","<=1","2-3","2-500","<=500"
"17481",580,2011,19.6,7.2,0.484802216334341,1208.33333333333,"2015>=","10-19","6-10","<=1","1001-2000","501-750"
"17482",605,2010,12.8,0.843,1.08379975530023,1479.21760391198,"2010","10-19","<=1","2-3","1001-2000","501-750"
"17483",475,2005,23.4,4.3,2.81651451617091,879.62962962963,"2010","20-29","4-5","2-3","501-1000","<=500"
"17485",333.333,2008,32.8,1.5,0.40515091463,1068.375,"2010","30-39","2-3","<=1","1001-2000","<=500"
"17486",452.25,2006,43.7,3.8,0.370596594832076,735.365853658537,"2010","40-49","4-5","<=1","501-1000","<=500"
"17487",649,1986,23.7,10.2,1.54034941585342,171.149789029536,"2000","20-29","11-25","2-3","2-500","501-750"
"17489",615,1990,16,2.7,0.514271411004543,1858.00604229607,"2000","10-19","2-3","<=1","1001-2000","501-750"
"17491",850,1975,16.3,1.4,0.878656133565726,806.451612903226,"80's","10-19","2-3","<=1","501-1000","751-1000"
"17492",680,2006,21.9,1.4,2.33473456915421,252.131998516871,"2010","20-29","2-3","2-3","2-500","501-750"
"17493",361,1985,44,2.1,0.912888589399181,466.40826873385,"2000","40-49","2-3","<=1","2-500","<=500"
"17495",480,1960,8.3,0.263,0.727300146060369,655.737704918033,"80's","3-9","<=1","<=1","501-1000","<=500"
"17496",459,1964,8.4,0.691,0.690211065003273,730.891719745223,"80's","3-9","<=1","<=1","501-1000","<=500"
"17497",168,1990,48.8,10.4,0.84963290018101,403.846153846154,"2000","40-49","11-25","<=1","2-500","<=500"
"17499",480,1997,8.4,0.418,0.61380448807767,785.597381342062,"2000","3-9","<=1","<=1","501-1000","<=500"
"17500",720,1997,18.7,5.5,2.14593142613822,199.611865816468,"2000","10-19","6-10","2-3","2-500","501-750"
"17502",750,1987,12,4.2,0.389805035072365,1072.96137339056,"2000","10-19","4-5","<=1","1001-2000","501-750"
"17503",560,1981,9.8,4.9,2.16816114181802,757.780784844384,"2000","3-9","4-5","2-3","501-1000","501-750"
"17504",630,1980,14.5,5.2,0.281762585325808,836.653386454183,"2000","10-19","6-10","<=1","501-1000","501-750"
"17505",955,1975,15.7,3.5,1.76496746760822,1326.38888888889,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"17507",1080,1965,4.6,2.8,1.65453862243069,1225.87968217934,"80's","3-9","2-3","2-3","1001-2000","1001-1500"
"17508",385,2010,32.1,1.7,0.219504805858759,1139.05325443787,"2010","30-39","2-3","<=1","1001-2000","<=500"
"17509",495,1996,29.2,2.4,2.77899268595461,946.462715105162,"2000","20-29","2-3","2-3","501-1000","<=500"
"17511",340,1991,18.3,3.4,1.9095404389979,590.277777777778,"2000","10-19","4-5","2-3","501-1000","<=500"
"17512",500,1996,20.9,1.7,0.430603399520871,959.692898272553,"2000","20-29","2-3","<=1","501-1000","<=500"
"17513",960,1999,4.6,2.1,1.69203275389767,1959.18367346939,"2000","3-9","2-3","2-3","1001-2000","751-1000"
"17514",411,1990,12.9,0.974,1.50292359158045,588.825214899714,"2000","10-19","<=1","2-3","501-1000","<=500"
"17515",330,2004,46.5,4.1,2.2058943425251,557.432432432432,"2010","40-49","4-5","2-3","501-1000","<=500"
"17516",429,1976,12,6,0.367358912398093,553.548387096774,"2000","10-19","6-10","<=1","501-1000","<=500"
"17517",515,2006,25.1,2.8,3.09184408928612,953.703703703704,"2010","20-29","2-3","4-5","501-1000","501-750"
"17518",330,2004,42.6,0.972,1.06087842821354,498.489425981873,"2010","40-49","<=1","2-3","2-500","<=500"
"17519",790,1990,10.4,3.9,1.27485439112245,1338.98305084746,"2000","10-19","4-5","2-3","1001-2000","751-1000"
"17520",530,2013,26.6,2.5,1.04701801457671,1068.54838709677,"2015>=","20-29","2-3","2-3","1001-2000","501-750"
"17521",215,2014,26,2.1,0.715880844602552,511.904761904762,"2015>=","20-29","2-3","<=1","501-1000","<=500"
"17522",552,2012,39,0.929,2.71013450580793,1014.70588235294,"2015>=","30-39","<=1","2-3","1001-2000","501-750"
"17523",330,1971,11,5.1,0.337959349442996,1015.38461538462,"80's","10-19","6-10","<=1","1001-2000","<=500"
"17524",352,1974,17.7,3.2,1.36347425060855,471.218206157965,"80's","10-19","4-5","2-3","2-500","<=500"
"17525",285,1971,22.3,1.2,1.14730693934876,309.110629067245,"80's","20-29","2-3","2-3","2-500","<=500"
"17526",1265,1983,9.2,2.5,0.627261632652393,1529.62515114873,"2000","3-9","2-3","<=1","1001-2000","1001-1500"
"17528",450,1988,10.6,4.5,1.18330503609281,609.756097560976,"2000","10-19","4-5","2-3","501-1000","<=500"
"17529",397,1975,13.6,0.962,0.793829967906531,567.142857142857,"80's","10-19","<=1","<=1","501-1000","<=500"
"17530",217,1991,18,3.1,1.9337176753091,342.812006319115,"2000","10-19","4-5","2-3","2-500","<=500"
"17533",350,1996,19.8,4.8,2.33077835299896,718.685831622177,"2000","10-19","4-5","2-3","501-1000","<=500"
"17534",400,1993,40.4,1.8,1.23763437938711,551.724137931035,"2000","40-49","2-3","2-3","501-1000","<=500"
"17535",780,1950,4.2,2.5,0.777226048962547,1015.625,"50's","3-9","2-3","<=1","1001-2000","751-1000"
"17536",900,1970,4.3,4.2,1.17295352109819,1265.82278481013,"80's","3-9","4-5","2-3","1001-2000","751-1000"
"17537",585,1994,20.6,0.976,1.74718633102116,1046.51162790698,"2000","20-29","<=1","2-3","1001-2000","501-750"
"17538",325,1989,40.2,2.4,0.531313481751077,446.428571428571,"2000","40-49","2-3","<=1","2-500","<=500"
"17540",380,1995,15.3,1.4,0.954817191825908,672.566371681416,"2000","10-19","2-3","<=1","501-1000","<=500"
"17544",725,1989,30.2,3.7,2.75601858081607,65.2271704903284,"2000","30-39","4-5","2-3","2-500","501-750"
"17546",396,2014,14,8,2.40909657508844,1311.2582781457,"2015>=","10-19","6-10","2-3","1001-2000","<=500"
"17548",440,1992,14.5,5.4,1.30920822913693,862.745098039216,"2000","10-19","6-10","2-3","501-1000","<=500"
"17549",185,2013,26.1,2.2,0.804116286994575,434.272300469484,"2015>=","20-29","2-3","<=1","2-500","<=500"
"17550",430,2006,34.1,2.8,1.06548315488716,736.301369863014,"2010","30-39","2-3","2-3","501-1000","<=500"
"17551",575,1990,10.1,0.726,1.665541618313,1579.67032967033,"2000","10-19","<=1","2-3","1001-2000","501-750"
"17552",430,2011,21.1,6.6,2.50370860279427,1181.31868131868,"2015>=","20-29","6-10","2-3","1001-2000","<=500"
"17556",625,1990,27.1,0.471,1.67973881178354,1136.36363636364,"2000","20-29","<=1","2-3","1001-2000","501-750"
"17559",400,2004,35.7,2.6,0.438883013895079,731.261425959781,"2010","30-39","2-3","<=1","501-1000","<=500"
"17560",507.5,2007,21.9,2.8,0.654388495651184,1057.29166666667,"2010","20-29","2-3","<=1","1001-2000","501-750"
"17563",710,1988,20.2,6.7,1.1080772293483,296.080066722269,"2000","20-29","6-10","2-3","2-500","501-750"
"17564",845,1988,14.3,2.9,0.930025793446266,1207.14285714286,"2000","10-19","2-3","<=1","1001-2000","751-1000"
"17566",730,1994,10.2,0.409,1.25771356750023,1434.18467583497,"2000","10-19","<=1","2-3","1001-2000","501-750"
"17567",420,1990,34.6,3.3,1.28129992459052,573.770491803279,"2000","30-39","4-5","2-3","501-1000","<=500"
"17568",400,1977,12.8,6.1,1.11809525572079,489.596083231334,"2000","10-19","6-10","2-3","2-500","<=500"
"17569",600,1996,26.8,1.6,2.23730289238313,842.696629213483,"2000","20-29","2-3","2-3","501-1000","501-750"
"17570",450,1978,17.2,1.5,1.39054109983403,653.120464441219,"2000","10-19","2-3","2-3","501-1000","<=500"
"17572",560,1972,19.9,3.4,0.456599467535001,800,"80's","10-19","4-5","<=1","501-1000","501-750"
"17573",520,1972,7.8,1.9,1.42400579120576,488.721804511278,"80's","3-9","2-3","2-3","2-500","501-750"
"17574",410,1993,45.2,2.7,0.452596057089701,552.560646900269,"2000","40-49","2-3","<=1","501-1000","<=500"
"17575",685,2002,4.9,0.335,0.275336555898275,1674.81662591687,"2010","3-9","<=1","<=1","1001-2000","501-750"
"17576",477,2001,27.9,3.5,1.77370189326242,791.044776119403,"2010","20-29","4-5","2-3","501-1000","<=500"
"17577",198,2013,22.2,2.2,1.9701560260004,471.428571428571,"2015>=","20-29","2-3","2-3","2-500","<=500"
"17578",275,1990,7.1,1.4,0.948772075319382,348.542458808619,"2000","3-9","2-3","<=1","2-500","<=500"
"17579",400,2005,35.3,3.1,0.599019066303494,763.358778625954,"2010","30-39","4-5","<=1","501-1000","<=500"
"17580",440.5,1974,14.7,2.5,1.37976698540709,640.261627906977,"80's","10-19","2-3","2-3","501-1000","<=500"
"17581",510,1990,47.1,4.7,2.42560738412366,787.037037037037,"2000","40-49","4-5","2-3","501-1000","501-750"
"17582",672,1981,12.5,0.344,0.92857420409353,896,"2000","10-19","<=1","<=1","501-1000","501-750"
"17583",512.5,1970,11.7,2.3,1.05829438524218,615.246098439376,"80's","10-19","2-3","2-3","501-1000","501-750"
"17584",600,2004,17.7,1.6,0.746188352129173,1071.42857142857,"2010","10-19","2-3","<=1","1001-2000","501-750"
"17586",540,1998,11,4.9,1.39783232888147,854.430379746835,"2000","10-19","4-5","2-3","501-1000","501-750"
"17589",540,1996,16.4,3.9,3.4910198211092,895.522388059701,"2000","10-19","4-5","4-5","501-1000","501-750"
"17592",550,1979,22,2.5,1.15456680048109,804.093567251462,"2000","20-29","2-3","2-3","501-1000","501-750"
"17594",1050,1991,13.6,0.356,1.90154994457066,1392.57294429708,"2000","10-19","<=1","2-3","1001-2000","1001-1500"
"17597",443,2000,14.5,8.1,1.69962730669234,868.627450980392,"2000","10-19","6-10","2-3","501-1000","<=500"
"17598",740,1972,9.4,3.4,2.03627287474329,903.540903540904,"80's","3-9","4-5","2-3","501-1000","501-750"
"17599",176,1955,11.8,0.118,1.5729074294321,107.711138310894,"80's","10-19","<=1","2-3","2-500","<=500"
"17600",405,1990,21.4,1.2,1.43350087103777,125.386996904025,"2000","20-29","2-3","2-3","2-500","<=500"
"17602",568,1959,10.7,1.6,1.59451691704842,470.198675496689,"80's","10-19","2-3","2-3","2-500","501-750"
"17604",387.5,2010,28.9,5.9,0.303709066720566,861.111111111111,"2010","20-29","6-10","<=1","501-1000","<=500"
"17605",405,2005,14.2,9,0.542256177101069,651.12540192926,"2010","10-19","6-10","<=1","501-1000","<=500"
"17606",530,2005,16.2,6.2,0.7556885957659,1305.41871921182,"2010","10-19","6-10","<=1","1001-2000","501-750"
"17607",402,1946,16.8,1.9,1.37403505438338,382.12927756654,"50's","10-19","2-3","2-3","2-500","<=500"
"17608",470,2003,35.5,3.1,1.09826664268157,779.436152570481,"2010","30-39","4-5","2-3","501-1000","<=500"
"17609",473.5,1999,8.8,5.4,1.83904046378312,1207.90816326531,"2000","3-9","6-10","2-3","1001-2000","<=500"
"17612",750,1987,12.6,0.842,0.808130981405835,1046.02510460251,"2000","10-19","<=1","<=1","1001-2000","501-750"
"17613",650,2013,29.8,5.1,0.966503689373529,1083.33333333333,"2015>=","20-29","6-10","<=1","1001-2000","501-750"
"17615",515,2000,27.3,1.5,1.95776793602692,817.460317460317,"2000","20-29","2-3","2-3","501-1000","501-750"
"17616",865,1970,12.1,0.822,1.38972210140127,1183.31053351573,"80's","10-19","<=1","2-3","1001-2000","751-1000"
"17617",705,1992,11.3,2.8,1.84537534373776,921.56862745098,"2000","10-19","2-3","2-3","501-1000","501-750"
"17618",615,2004,19.7,2.7,0.928452090482102,998.376623376623,"2010","10-19","2-3","<=1","501-1000","501-750"
"17619",590,2000,29,2.2,2.9520245245706,876.67161961367,"2000","20-29","2-3","2-3","501-1000","501-750"
"17620",340,1960,25.2,2.8,1.39240848651453,167.98418972332,"80's","20-29","2-3","2-3","2-500","<=500"
"17621",386.5,1993,12.8,8.2,1.34626120718399,631.535947712418,"2000","10-19","6-10","2-3","501-1000","<=500"
"17622",660,2001,15.2,5,0.775177878755242,937.5,"2010","10-19","4-5","<=1","501-1000","501-750"
"17623",655,2007,16,4.7,0.508039678787854,963.235294117647,"2010","10-19","4-5","<=1","501-1000","501-750"
"17629",354,2012,38.9,0.824,2.61262636318684,983.333333333333,"2015>=","30-39","<=1","2-3","501-1000","<=500"
"17634",400,1960,11.5,1.4,2.19481908952605,543.478260869565,"80's","10-19","2-3","2-3","501-1000","<=500"
"17637",252,1970,24.6,0.5,0.855792185845912,244.186046511628,"80's","20-29","<=1","<=1","2-500","<=500"
"17639",480,2001,19.7,7.4,3.46921059358701,631.578947368421,"2010","10-19","6-10","4-5","501-1000","<=500"
"17640",418,1990,13.5,4.6,2.50263801580292,665.605095541401,"2000","10-19","4-5","2-3","501-1000","<=500"
"17641",530,2009,24.6,5.3,3.26613363225407,883.333333333333,"2010","20-29","6-10","4-5","501-1000","501-750"
"17643",528,1988,13.1,10.1,0.894413255168007,589.944134078212,"2000","10-19","11-25","<=1","501-1000","501-750"
"17645",490,1950,24.8,0.612,0.7869311478972,397.727272727273,"50's","20-29","<=1","<=1","2-500","<=500"
"17649",275,1968,15.4,6.8,3.08054090473966,337.837837837838,"80's","10-19","6-10","4-5","2-500","<=500"
"17652",575,1990,12,2.9,2.51071464938626,513.851653261841,"2000","10-19","2-3","2-3","501-1000","501-750"
"17653",515,1990,7.3,2.9,0.988385671790649,2172.99578059072,"2000","3-9","2-3","<=1","2001-5000","501-750"
"17655",340,1989,12.2,9.2,0.532877333759023,440.985732814527,"2000","10-19","6-10","<=1","2-500","<=500"
"17659",390,1992,19.5,3.5,0.364155940066879,637.254901960784,"2000","10-19","4-5","<=1","501-1000","<=500"
"17661",640,1999,11.9,4.8,0.952025530913434,1505.88235294118,"2000","10-19","4-5","<=1","1001-2000","501-750"
"17662",1085,1998,19.6,6.3,3.20885901038975,108.445777111444,"2000","10-19","6-10","4-5","2-500","1001-1500"
"17664",590,1957,5.6,1.9,0.626733933812715,745.891276864728,"80's","3-9","2-3","<=1","501-1000","501-750"
"17665",605,2008,12.2,9.2,0.554182756120712,781.653746770026,"2010","10-19","6-10","<=1","501-1000","501-750"
"17666",610,1983,14.1,1,1.32606804203795,819.89247311828,"2000","10-19","<=1","2-3","501-1000","501-750"
"17668",453,2015,18.4,5.3,2.14889779518983,943.75,"2015>=","10-19","6-10","2-3","501-1000","<=500"
"17672",575,1990,7.2,1.7,0.408369109389365,986.277873070326,"2000","3-9","2-3","<=1","501-1000","501-750"
"17674",670,2010,22.8,3.7,1.52073014911832,1084.14239482201,"2010","20-29","4-5","2-3","1001-2000","501-750"
"17675",643,1990,10.2,0.611,1.59006572189617,2202.05479452055,"2000","10-19","<=1","2-3","2001-5000","501-750"
"17676",940,2016,6.3,1.1,0.603792864248584,2043.47826086957,"2015>=","3-9","2-3","<=1","2001-5000","751-1000"
"17677",290,1973,11.7,4.5,0.429664168529676,69.1463996185026,"80's","10-19","4-5","<=1","2-500","<=500"
"17678",855,2011,9.8,3.6,1.54452769890118,1723.79032258065,"2015>=","3-9","4-5","2-3","1001-2000","751-1000"
"17679",507,1990,10.6,1.8,0.288720728898548,500.493583415597,"2000","10-19","2-3","<=1","501-1000","501-750"
"17680",348,1991,26.4,1,0.734551849357377,775.055679287305,"2000","20-29","<=1","<=1","501-1000","<=500"
"17681",775,1997,10.2,3.7,0.717260876665212,1409.09090909091,"2000","10-19","4-5","<=1","1001-2000","751-1000"
"17682",880,2006,11.8,5.2,0.598224435250833,861.900097943193,"2010","10-19","6-10","<=1","501-1000","751-1000"
"17683",370,1990,7.8,3,2.24477404750102,656.028368794326,"2000","3-9","2-3","2-3","501-1000","<=500"
"17684",605,1998,10.1,4.1,1.99764503160087,1188.60510805501,"2000","10-19","4-5","2-3","1001-2000","501-750"
"17687",420,1976,20.5,3,1.17617556246569,461.031833150384,"2000","20-29","2-3","2-3","2-500","<=500"
"17688",625,1989,11.1,0.561,0.999844378730471,1211.24031007752,"2000","10-19","<=1","<=1","1001-2000","501-750"
"17689",299,1990,11.7,2.2,1.12674353681847,160.235798499464,"2000","10-19","2-3","2-3","2-500","<=500"
"17690",405,2010,14.7,7,1.79087605857809,1354.51505016722,"2010","10-19","6-10","2-3","1001-2000","<=500"
"17691",295,1994,32.9,1.8,0.241108278681084,326.688815060908,"2000","30-39","2-3","<=1","2-500","<=500"
"17693",590,1970,7.5,1.5,0.915405493072682,423.242467718795,"80's","3-9","2-3","<=1","2-500","501-750"
"17695",547,2002,13.1,1.4,0.521428235199595,1811.2582781457,"2010","10-19","2-3","<=1","1001-2000","501-750"
"17696",400,2012,8.6,4.6,1.43539167637584,1290.32258064516,"2015>=","3-9","4-5","2-3","1001-2000","<=500"
"17697",915,1999,11,2.9,1.86143885729862,1221.62883845127,"2000","10-19","2-3","2-3","1001-2000","751-1000"
"17698",810,1945,3.6,2.3,0.520266458900395,921.501706484642,"50's","3-9","2-3","<=1","501-1000","751-1000"
"17700",470,2013,16.4,3.3,2.90113618533602,1342.85714285714,"2015>=","10-19","4-5","2-3","1001-2000","<=500"
"17701",630,1985,14,2.5,0.505665252681109,884.831460674157,"2000","10-19","2-3","<=1","501-1000","501-750"
"17704",515,2013,20.6,5,1.97830597746392,875.850340136054,"2015>=","20-29","4-5","2-3","501-1000","501-750"
"17705",650,2009,31.4,5.4,2.52265873970426,149.116769901354,"2010","30-39","6-10","2-3","2-500","501-750"
"17706",605,2007,20,5.2,2.77341418725038,972.668810289389,"2010","10-19","6-10","2-3","501-1000","501-750"
"17707",380,2005,33.2,1.8,1.20160630864264,791.666666666667,"2010","30-39","2-3","2-3","501-1000","<=500"
"17708",537,1973,20.5,2.3,1.86687578754015,786.237188872621,"80's","20-29","2-3","2-3","501-1000","501-750"
"17710",480,2001,7.9,1.1,1.95755688024123,576.230492196879,"2010","3-9","2-3","2-3","501-1000","<=500"
"17711",450,1968,15.7,1.7,0.484630067025876,556.242274412855,"80's","10-19","2-3","<=1","501-1000","<=500"
"17712",308,1988,18.3,4.3,1.85431601456844,364.066193853428,"2000","10-19","4-5","2-3","2-500","<=500"
"17713",380,2006,15.3,9.6,0.387400802682891,633.333333333333,"2010","10-19","6-10","<=1","501-1000","<=500"
"17714",850,1990,28.3,2.7,3.57756781815149,1496.47887323944,"2000","20-29","2-3","4-5","1001-2000","751-1000"
"17716",700,2013,15.1,9.4,0.490605365801412,150.927123760241,"2015>=","10-19","6-10","<=1","2-500","501-750"
"17717",410,2004,20.6,1.7,1.09592936365268,811.881188118812,"2010","20-29","2-3","2-3","501-1000","<=500"
"17718",805,2003,6.7,2.8,1.04355601409676,1458.33333333333,"2010","3-9","2-3","2-3","1001-2000","751-1000"
"17719",740,1975,11.2,0.821,0.716350846654047,907.975460122699,"80's","10-19","<=1","<=1","501-1000","501-750"
"17720",602,1974,20.6,3,1.14181883993697,869.942196531792,"80's","20-29","2-3","2-3","501-1000","501-750"
"17721",881,1952,4.8,1.7,0.908690765805061,1385.22012578616,"80's","3-9","2-3","<=1","1001-2000","751-1000"
"17722",407,1999,12.5,6.2,0.92671056866584,814,"2000","10-19","6-10","<=1","501-1000","<=500"
"17724",1020,1989,9.3,3,1.77245139833366,1808.51063829787,"2000","3-9","2-3","2-3","1001-2000","1001-1500"
"17725",460,1990,13.1,1.5,1.6916171907538,909.090909090909,"2000","10-19","2-3","2-3","501-1000","<=500"
"17726",530,2000,15.5,4.2,1.07333173662004,986.964618249534,"2000","10-19","4-5","2-3","501-1000","501-750"
"17727",490,1973,11.5,3,0.454304999251001,712.209302325581,"80's","10-19","2-3","<=1","501-1000","<=500"
"17728",330,1999,9.1,0.776,1.00065396363589,1178.57142857143,"2000","3-9","<=1","2-3","1001-2000","<=500"
"17729",480,1988,16.5,3.8,1.08239168537312,551.090700344432,"2000","10-19","4-5","2-3","501-1000","<=500"
"17730",285,2003,45.4,2.9,0.84627389797882,598.739495798319,"2010","40-49","2-3","<=1","501-1000","<=500"
"17732",520,2003,27.9,4.2,1.26455329051656,793.893129770992,"2010","20-29","4-5","2-3","501-1000","501-750"
"17733",360,2003,39.5,3.7,1.31129808079185,920.716112531969,"2010","30-39","4-5","2-3","501-1000","<=500"
"17734",483,1972,7.9,2.2,1.32864013402629,945.205479452055,"80's","3-9","2-3","2-3","501-1000","<=500"
